iteration,total_timesteps,loss,approx_kl,explained_variance,entropy_loss,learning_rate
213,1744896,36.55463409423828,0.0063631553,0.9921603240072727,-9.63447431474924,<function linear_schedule.<locals>.func at 0x0000020697778720>
214,1753088,21.869606018066406,0.006286676,0.9951933976262808,-9.628391045331956,<function linear_schedule.<locals>.func at 0x0000020697778720>
215,1761280,5.4819488525390625,0.008036692,0.9998353862029035,-9.628523038327694,<function linear_schedule.<locals>.func at 0x0000020697778720>
216,1769472,12.221116065979004,0.0041879322,0.9960437016561627,-9.634405182301998,<function linear_schedule.<locals>.func at 0x0000020697778720>
217,1777664,46.524925231933594,0.0051341504,0.9966810089536011,-9.637572100758552,<function linear_schedule.<locals>.func at 0x0000020697778720>
218,1785856,11.1459321975708,0.0067614205,0.9995389905525371,-9.647214849293231,<function linear_schedule.<locals>.func at 0x0000020697778720>
219,1794048,7.1625165939331055,0.0081012,0.9996529933996499,-9.638588331639767,<function linear_schedule.<locals>.func at 0x0000020697778720>
220,1802240,30.76926612854004,0.0050220434,0.9834718871861696,-9.619484142959118,<function linear_schedule.<locals>.func at 0x0000020697778720>
221,1810432,19.75749397277832,0.0067497175,0.8954411372542381,-9.575337775051594,<function linear_schedule.<locals>.func at 0x0000020697778720>
222,1818624,56.128700256347656,0.005858588,0.916377566754818,-9.559297838807106,<function linear_schedule.<locals>.func at 0x0000020697778720>
223,1826816,4374.69091796875,0.0035743716,0.9879206335172057,-9.567128576338291,<function linear_schedule.<locals>.func at 0x0000020697778720>
224,1835008,64.34326934814453,0.0048987623,0.9972605113871396,-9.564707884192467,<function linear_schedule.<locals>.func at 0x0000020697778720>
225,1843200,8.034758567810059,0.0066029876,0.9995269697392359,-9.54841369986534,<function linear_schedule.<locals>.func at 0x0000020697778720>
226,1851392,8.741971015930176,0.0055362694,0.9961990965530276,-9.563171817362308,<function linear_schedule.<locals>.func at 0x0000020697778720>
227,1859584,67.8620834350586,0.0039476543,0.9935382674448192,-9.563108286261558,<function linear_schedule.<locals>.func at 0x0000020697778720>
228,1867776,272.57855224609375,0.0038881002,0.9856682000681758,-9.55553579479456,<function linear_schedule.<locals>.func at 0x0000020697778720>
229,1875968,9.334512710571289,0.0075747417,0.939186654984951,-9.55175348818302,<function linear_schedule.<locals>.func at 0x0000020697778720>
230,1884160,221.78643798828125,0.006936065,0.9556530341506004,-9.537488412857055,<function linear_schedule.<locals>.func at 0x0000020697778720>
231,1892352,10.369338035583496,0.0069734496,0.999643287534127,-9.539332158863544,<function linear_schedule.<locals>.func at 0x0000020697778720>
232,1900544,2411.000732421875,0.0050606756,0.9946598606184125,-9.564164270460605,<function linear_schedule.<locals>.func at 0x0000020697778720>
233,1908736,21.57743263244629,0.004924859,0.9951831926591694,-9.58112462759018,<function linear_schedule.<locals>.func at 0x0000020697778720>
234,1916928,65.32469177246094,0.005185812,0.9990836693905294,-9.57166732698679,<function linear_schedule.<locals>.func at 0x0000020697778720>
235,1925120,34.98191833496094,0.0060967905,0.997347007272765,-9.565825232863427,<function linear_schedule.<locals>.func at 0x0000020697778720>
236,1933312,32.65446090698242,0.005344323,0.9972471091896296,-9.552060839533805,<function linear_schedule.<locals>.func at 0x0000020697778720>
237,1941504,422.67633056640625,0.00307971,0.9503672011196613,-9.54544319063425,<function linear_schedule.<locals>.func at 0x0000020697778720>
238,1949696,7.447892189025879,0.009489949,0.997517078416422,-9.581498721241951,<function linear_schedule.<locals>.func at 0x0000020697778720>
239,1957888,11.747536659240723,0.0062291063,0.999540053162491,-9.587650245428085,<function linear_schedule.<locals>.func at 0x0000020697778720>
240,1966080,298.3561706542969,0.003035831,0.9864107742905617,-9.582227897644042,<function linear_schedule.<locals>.func at 0x0000020697778720>
241,1974272,36.47239685058594,0.0051921066,0.9927281993441284,-9.58403097987175,<function linear_schedule.<locals>.func at 0x0000020697778720>
242,1982464,23.84830093383789,0.006270947,0.99873327545356,-9.572560599446296,<function linear_schedule.<locals>.func at 0x0000020697778720>
243,1990656,15.031173706054688,0.0067670573,0.9985942498315126,-9.556162011623382,<function linear_schedule.<locals>.func at 0x0000020697778720>
244,1998848,34.221805572509766,0.006782732,0.9989102131221443,-9.564211523532867,<function linear_schedule.<locals>.func at 0x0000020697778720>
245,2007040,16.3458309173584,0.0071044946,0.9947103783488274,-9.553726190328598,<function linear_schedule.<locals>.func at 0x0000020697778720>
246,2015232,43.81764602661133,0.006594509,0.9968450265005231,-9.517385303974152,<function linear_schedule.<locals>.func at 0x0000020697778720>
247,2023424,22.158723831176758,0.004745955,0.9719800110906363,-9.494911229610443,<function linear_schedule.<locals>.func at 0x0000020697778720>
248,2031616,11.977346420288086,0.007200817,0.9539013728499413,-9.500087396800518,<function linear_schedule.<locals>.func at 0x0000020697778720>
249,2039808,83.23294830322266,0.0058321883,0.9913874473422766,-9.492987993359566,<function linear_schedule.<locals>.func at 0x0000020697778720>
250,2048000,16.215885162353516,0.005926857,0.9989917515777051,-9.461422048509121,<function linear_schedule.<locals>.func at 0x0000020697778720>
251,2056192,31.124874114990234,0.005086641,0.9981850589392707,-9.45884045958519,<function linear_schedule.<locals>.func at 0x0000020697778720>
252,2064384,367.6061706542969,0.0038218298,0.9871227452531457,-9.456857433915138,<function linear_schedule.<locals>.func at 0x0000020697778720>
253,2072576,3.1234073638916016,0.00782926,0.9607611261308193,-9.45941186696291,<function linear_schedule.<locals>.func at 0x0000020697778720>
254,2080768,11.682943344116211,0.007392241,0.9799864273518324,-9.449338938295842,<function linear_schedule.<locals>.func at 0x0000020697778720>
255,2088960,30.387035369873047,0.0058539994,0.9184852913022041,-9.436113661527633,<function linear_schedule.<locals>.func at 0x0000020697778720>
256,2097152,920.501953125,0.003567811,0.9936373620294034,-9.43408530652523,<function linear_schedule.<locals>.func at 0x0000020697778720>
257,2105344,123.71570587158203,0.004711586,0.9958661259151995,-9.43536709100008,<function linear_schedule.<locals>.func at 0x0000020697778720>
258,2113536,198.6054229736328,0.0044866884,0.9864383758977056,-9.437367613613606,<function linear_schedule.<locals>.func at 0x0000020697778720>
259,2121728,3278.405029296875,0.003089813,0.9769908618181944,-9.440342734754086,<function linear_schedule.<locals>.func at 0x0000020697778720>
260,2129920,5.433474540710449,0.007873915,0.9503414072096348,-9.42778838276863,<function linear_schedule.<locals>.func at 0x0000020697778720>
261,2138112,8.054972648620605,0.008032708,0.9248646423220634,-9.423022390902043,<function linear_schedule.<locals>.func at 0x0000020697778720>
262,2146304,3.7390787601470947,0.007100298,0.9352563768625259,-9.411259622871876,<function linear_schedule.<locals>.func at 0x0000020697778720>
263,2154496,137.74974060058594,0.003167436,0.9857906056568027,-9.404519267380238,<function linear_schedule.<locals>.func at 0x0000020697778720>
264,2162688,68.3609390258789,0.0052639362,0.9824925810098648,-9.406025837361813,<function linear_schedule.<locals>.func at 0x0000020697778720>
265,2170880,295.9613952636719,0.0030780376,0.9885898064821959,-9.40433029383421,<function linear_schedule.<locals>.func at 0x0000020697778720>
266,2179072,435.10546875,0.0054691634,0.9548352286219597,-9.406397725641728,<function linear_schedule.<locals>.func at 0x0000020697778720>
267,2187264,40.67090606689453,0.005518836,0.9898642748594284,-9.424828805029392,<function linear_schedule.<locals>.func at 0x0000020697778720>
268,2195456,41.487396240234375,0.004696726,0.9542863816022873,-9.429861862957477,<function linear_schedule.<locals>.func at 0x0000020697778720>
269,2203648,447.0765380859375,0.0077353576,0.9911597520112991,-9.410923318564892,<function linear_schedule.<locals>.func at 0x0000020697778720>
270,2211840,111.08175659179688,0.0048525296,0.9912754967808723,-9.392503060400486,<function linear_schedule.<locals>.func at 0x0000020697778720>
271,2220032,72.41460418701172,0.004463608,0.9833098258823156,-9.38439715653658,<function linear_schedule.<locals>.func at 0x0000020697778720>
272,2228224,86.36212158203125,0.0056285756,0.9931593202054501,-9.375000555813312,<function linear_schedule.<locals>.func at 0x0000020697778720>
273,2236416,65.83431243896484,0.0067361994,0.9920672075822949,-9.384362895786762,<function linear_schedule.<locals>.func at 0x0000020697778720>
274,2244608,59.92160415649414,0.004575004,0.989449692890048,-9.384159694612027,<function linear_schedule.<locals>.func at 0x0000020697778720>
275,2252800,44.81820297241211,0.0050849784,0.9952734489925206,-9.393740989267826,<function linear_schedule.<locals>.func at 0x0000020697778720>
276,2260992,46.267967224121094,0.0067794053,0.9969264764804393,-9.421917310357093,<function linear_schedule.<locals>.func at 0x0000020697778720>
277,2269184,394.9019470214844,0.0039427476,0.9846516391262412,-9.432006937265395,<function linear_schedule.<locals>.func at 0x0000020697778720>
278,2277376,306.5343933105469,0.008392798,0.9930386999621987,-9.454812744259835,<function linear_schedule.<locals>.func at 0x0000020697778720>
279,2285568,13.174788475036621,0.007339986,0.9990869811153971,-9.457149912416934,<function linear_schedule.<locals>.func at 0x0000020697778720>
280,2293760,48.22705078125,0.0057173437,0.9982574771856889,-9.459850700199604,<function linear_schedule.<locals>.func at 0x0000020697778720>
281,2301952,59.895721435546875,0.004727468,0.9980809288099408,-9.462638200819493,<function linear_schedule.<locals>.func at 0x0000020697778720>
282,2310144,16.253189086914062,0.006610461,0.9984942253213376,-9.459043358266353,<function linear_schedule.<locals>.func at 0x0000020697778720>
283,2318336,70.4164047241211,0.0050668,0.9857955854386091,-9.457005590200424,<function linear_schedule.<locals>.func at 0x0000020697778720>
284,2326528,79.26004028320312,0.005893407,0.9949906575493515,-9.456350693106652,<function linear_schedule.<locals>.func at 0x0000020697778720>
285,2334720,22.52281379699707,0.005884243,0.9962686444632709,-9.462827628850937,<function linear_schedule.<locals>.func at 0x0000020697778720>
286,2342912,154.35464477539062,0.0060649957,0.9965422137174755,-9.479287639260292,<function linear_schedule.<locals>.func at 0x0000020697778720>
287,2351104,64.76991271972656,0.005496816,0.9964580591768026,-9.485606303811073,<function linear_schedule.<locals>.func at 0x0000020697778720>
288,2359296,28.249887466430664,0.006158216,0.9978514248505235,-9.490970778465272,<function linear_schedule.<locals>.func at 0x0000020697778720>
289,2367488,23.45020866394043,0.0055192756,0.9953124327585101,-9.510397659242154,<function linear_schedule.<locals>.func at 0x0000020697778720>
290,2375680,63.11125946044922,0.005455333,0.9970799020957202,-9.52157790362835,<function linear_schedule.<locals>.func at 0x0000020697778720>
291,2383872,2752.654052734375,0.0054050838,0.9794124737381935,-9.510839429497718,<function linear_schedule.<locals>.func at 0x0000020697778720>
292,2392064,43.53258514404297,0.006804226,0.9302819669246674,-9.47887167930603,<function linear_schedule.<locals>.func at 0x0000020697778720>
293,2400256,82.62799072265625,0.0058735237,0.9923165212385356,-9.476103584468365,<function linear_schedule.<locals>.func at 0x0000020697778720>
294,2408448,20.20760154724121,0.0064541902,0.9963273615576327,-9.480174306035043,<function linear_schedule.<locals>.func at 0x0000020697778720>
295,2416640,83.15145874023438,0.005388352,0.9956302586942911,-9.47863335609436,<function linear_schedule.<locals>.func at 0x0000020697778720>
296,2424832,16.095491409301758,0.006738562,0.9613493829965591,-9.480912527441978,<function linear_schedule.<locals>.func at 0x0000020697778720>
297,2433024,35.78235626220703,0.00511705,0.9940126719884574,-9.50269038528204,<function linear_schedule.<locals>.func at 0x0000020697778720>
298,2441216,202.6836700439453,0.0036608258,0.9656795598566532,-9.515857276320457,<function linear_schedule.<locals>.func at 0x0000020697778720>
299,2449408,13.290858268737793,0.006867013,0.9508367590606213,-9.506359113752842,<function linear_schedule.<locals>.func at 0x0000020697778720>
300,2457600,35.96729278564453,0.0068772314,0.9451252482831478,-9.500180165469647,<function linear_schedule.<locals>.func at 0x0000020697778720>
301,2465792,22.50080108642578,0.006730572,0.9405653811991215,-9.50921602845192,<function linear_schedule.<locals>.func at 0x0000020697778720>
302,2473984,19.653581619262695,0.0060829856,0.8806052654981613,-9.515065211057664,<function linear_schedule.<locals>.func at 0x0000020697778720>
303,2482176,194.26901245117188,0.0049126586,0.9830055553466082,-9.52072761207819,<function linear_schedule.<locals>.func at 0x0000020697778720>
304,2490368,220.78512573242188,0.005633468,0.9874674556776881,-9.520906707644462,<function linear_schedule.<locals>.func at 0x0000020697778720>
305,2498560,39.578521728515625,0.005137383,0.9838689789175987,-9.522999966144562,<function linear_schedule.<locals>.func at 0x0000020697778720>
306,2506752,1008.7869262695312,0.0051647658,0.9870126117020845,-9.514873544871808,<function linear_schedule.<locals>.func at 0x0000020697778720>
307,2514944,45.803855895996094,0.0055753114,0.9947400749661028,-9.505851912498475,<function linear_schedule.<locals>.func at 0x0000020697778720>
308,2523136,51.293800354003906,0.0050266674,0.9963606891687959,-9.495864121615886,<function linear_schedule.<locals>.func at 0x0000020697778720>
309,2531328,26.874269485473633,0.006049803,0.9972292138263583,-9.479353961348533,<function linear_schedule.<locals>.func at 0x0000020697778720>
310,2539520,3962.322021484375,0.0050516976,0.9888029890134931,-9.4745903134346,<function linear_schedule.<locals>.func at 0x0000020697778720>
311,2547712,9.77428913116455,0.0078166565,0.9689189363270998,-9.466292940080166,<function linear_schedule.<locals>.func at 0x0000020697778720>
312,2555904,68.8533706665039,0.005890796,0.8892482072114944,-9.438737460970879,<function linear_schedule.<locals>.func at 0x0000020697778720>
313,2564096,50.22010803222656,0.006458479,0.9838618226349354,-9.42622943073511,<function linear_schedule.<locals>.func at 0x0000020697778720>
314,2572288,906.9891357421875,0.006627218,0.9951831791549921,-9.412483994662761,<function linear_schedule.<locals>.func at 0x0000020697778720>
315,2580480,100.40113830566406,0.0056763687,0.9961951973382384,-9.394996786117554,<function linear_schedule.<locals>.func at 0x0000020697778720>
316,2588672,4188.97802734375,0.0038635577,0.9778066016733646,-9.38476637750864,<function linear_schedule.<locals>.func at 0x0000020697778720>
317,2596864,259.2667236328125,0.007175112,0.993543079122901,-9.400949773192405,<function linear_schedule.<locals>.func at 0x0000020697778720>
318,2605056,208.7262420654297,0.006392983,0.9951671077869833,-9.397939130663872,<function linear_schedule.<locals>.func at 0x0000020697778720>
319,2613248,36.99028396606445,0.004672373,0.997875516070053,-9.387176796793938,<function linear_schedule.<locals>.func at 0x0000020697778720>
320,2621440,32.38478088378906,0.004067474,0.9794277548789978,-9.371773253381253,<function linear_schedule.<locals>.func at 0x0000020697778720>
321,2629632,20.685239791870117,0.00696698,0.9414545372128487,-9.332566070556641,<function linear_schedule.<locals>.func at 0x0000020697778720>
322,2637824,19.21405029296875,0.0066789268,0.9599717408418655,-9.331947042047977,<function linear_schedule.<locals>.func at 0x0000020697778720>
323,2646016,35.66737365722656,0.0047410713,0.9868269003927708,-9.34024845957756,<function linear_schedule.<locals>.func at 0x0000020697778720>
324,2654208,15.101306915283203,0.0065813167,0.9979013355914503,-9.317908741533756,<function linear_schedule.<locals>.func at 0x0000020697778720>
325,2662400,19.788721084594727,0.0060491776,0.9948231712915003,-9.308633975684643,<function linear_schedule.<locals>.func at 0x0000020697778720>
326,2670592,56.056400299072266,0.00469233,0.9930510786361992,-9.314255702495576,<function linear_schedule.<locals>.func at 0x0000020697778720>
327,2678784,195.1974639892578,0.0043190317,0.9900036491453648,-9.316381596028805,<function linear_schedule.<locals>.func at 0x0000020697778720>
328,2686976,247.80447387695312,0.005561021,0.8907593265175819,-9.31260022521019,<function linear_schedule.<locals>.func at 0x0000020697778720>
329,2695168,15.950200080871582,0.008356475,-0.03394663333892822,-9.32581049054861,<function linear_schedule.<locals>.func at 0x0000020697778720>
330,2703360,25.19793701171875,0.0060655046,0.9629298709332943,-9.326713654398919,<function linear_schedule.<locals>.func at 0x0000020697778720>
331,2711552,10.74828052520752,0.006835009,0.8770146667957306,-9.314183042943478,<function linear_schedule.<locals>.func at 0x0000020697778720>
332,2719744,72.06051635742188,0.005743229,0.9883131049573421,-9.307234141230584,<function linear_schedule.<locals>.func at 0x0000020697778720>
333,2727936,349.111328125,0.0024823158,0.9670942351222038,-9.313416860997677,<function linear_schedule.<locals>.func at 0x0000020697778720>
334,2736128,181.77232360839844,0.0023181243,0.9703063201159239,-9.317587612569332,<function linear_schedule.<locals>.func at 0x0000020697778720>
335,2744320,10.455349922180176,0.0072025484,0.8401328921318054,-9.291915939748288,<function linear_schedule.<locals>.func at 0x0000020697778720>
336,2752512,80.6104736328125,0.0048018587,0.9023003056645393,-9.293714752793312,<function linear_schedule.<locals>.func at 0x0000020697778720>
337,2760704,28.786561965942383,0.0061127385,0.9975671055726707,-9.28670834749937,<function linear_schedule.<locals>.func at 0x0000020697778720>
338,2768896,23.140010833740234,0.0069572744,0.9988560127094388,-9.310782197117806,<function linear_schedule.<locals>.func at 0x0000020697778720>
339,2777088,33.66811752319336,0.006108624,0.9960654866881669,-9.33648012727499,<function linear_schedule.<locals>.func at 0x0000020697778720>
340,2785280,10.935032844543457,0.0057054777,0.9942950382828712,-9.335735474526881,<function linear_schedule.<locals>.func at 0x0000020697778720>
341,2793472,15.516707420349121,0.0062963646,0.9974734019488096,-9.352054406702518,<function linear_schedule.<locals>.func at 0x0000020697778720>
342,2801664,66.71473693847656,0.0058167,0.9853445738554001,-9.369836848974227,<function linear_schedule.<locals>.func at 0x0000020697778720>
343,2809856,17.30406951904297,0.0048566693,0.9872001484036446,-9.382175208628178,<function linear_schedule.<locals>.func at 0x0000020697778720>
344,2818048,66.06022644042969,0.004816957,0.988049516454339,-9.368715611100196,<function linear_schedule.<locals>.func at 0x0000020697778720>
345,2826240,361.19354248046875,0.0037283935,0.9735296908766031,-9.357170698046684,<function linear_schedule.<locals>.func at 0x0000020697778720>
346,2834432,10.91366195678711,0.007643539,0.968844810500741,-9.335838018357753,<function linear_schedule.<locals>.func at 0x0000020697778720>
347,2842624,30.40087127685547,0.005872859,0.9920063642784953,-9.327401259541512,<function linear_schedule.<locals>.func at 0x0000020697778720>
348,2850816,26.221765518188477,0.004338658,0.9937667660415173,-9.320678196847439,<function linear_schedule.<locals>.func at 0x0000020697778720>
349,2859008,102.65837097167969,0.0039155083,0.9915753053501248,-9.321118637919426,<function linear_schedule.<locals>.func at 0x0000020697778720>
350,2867200,1109.6878662109375,0.0031443364,0.9793869126588106,-9.331777869164943,<function linear_schedule.<locals>.func at 0x0000020697778720>
351,2875392,15.658710479736328,0.0061003426,0.9587641358375549,-9.322110356390477,<function linear_schedule.<locals>.func at 0x0000020697778720>
352,2883584,170.50128173828125,0.0046462324,0.9866819381713867,-9.316872335970402,<function linear_schedule.<locals>.func at 0x0000020697778720>
353,2891776,247.53543090820312,0.0041009123,0.9868831802159548,-9.330018520355225,<function linear_schedule.<locals>.func at 0x0000020697778720>
354,2899968,277.57366943359375,0.005012512,0.9391391687095165,-9.347714395821095,<function linear_schedule.<locals>.func at 0x0000020697778720>
355,2908160,172.6802978515625,0.005187128,0.9959308761171997,-9.389192667603492,<function linear_schedule.<locals>.func at 0x0000020697778720>
356,2916352,332.0261535644531,0.004481375,0.982304098084569,-9.40782626569271,<function linear_schedule.<locals>.func at 0x0000020697778720>
357,2924544,15.037908554077148,0.007869934,0.9512911140918732,-9.391822637617588,<function linear_schedule.<locals>.func at 0x0000020697778720>
358,2932736,23.484878540039062,0.005539836,0.9468443244695663,-9.389906249940395,<function linear_schedule.<locals>.func at 0x0000020697778720>
359,2940928,402.7095031738281,0.0044640056,0.9870842127129436,-9.384898400306701,<function linear_schedule.<locals>.func at 0x0000020697778720>
360,2949120,80.05657196044922,0.0046755522,0.9892963906750083,-9.390175892412662,<function linear_schedule.<locals>.func at 0x0000020697778720>
361,2957312,9.04625129699707,0.00650942,0.940653882920742,-9.4174955368042,<function linear_schedule.<locals>.func at 0x0000020697778720>
362,2965504,14.466897964477539,0.0060217306,0.9698118362575769,-9.432040892541409,<function linear_schedule.<locals>.func at 0x0000020697778720>
363,2973696,21.476797103881836,0.003781081,0.9921654909849167,-9.439830161631107,<function linear_schedule.<locals>.func at 0x0000020697778720>
364,2981888,11.360136032104492,0.0059026442,0.9982099598273635,-9.442936992645263,<function linear_schedule.<locals>.func at 0x0000020697778720>
365,2990080,70.96387481689453,0.006055013,0.9916219227015972,-9.429746967554092,<function linear_schedule.<locals>.func at 0x0000020697778720>
366,2998272,23.045154571533203,0.00505173,0.9930571652948856,-9.42144787311554,<function linear_schedule.<locals>.func at 0x0000020697778720>
367,3006464,59.51784133911133,0.00559524,0.9947287733666599,-9.41394122838974,<function linear_schedule.<locals>.func at 0x0000020697778720>
368,3014656,28.056068420410156,0.006878894,0.9970133116003126,-9.395543959736823,<function linear_schedule.<locals>.func at 0x0000020697778720>
369,3022848,31.994150161743164,0.0070332168,0.9984614078421146,-9.367828649282455,<function linear_schedule.<locals>.func at 0x0000020697778720>
370,3031040,20.979196548461914,0.0063045425,0.9988147935364395,-9.353170673549176,<function linear_schedule.<locals>.func at 0x0000020697778720>
371,3039232,15.586601257324219,0.0049508093,0.9974628440104425,-9.335661506652832,<function linear_schedule.<locals>.func at 0x0000020697778720>
372,3047424,34.474365234375,0.004414049,0.9981298778438941,-9.311581495404244,<function linear_schedule.<locals>.func at 0x0000020697778720>
373,3055616,151.53770446777344,0.0048311832,0.9964193375781178,-9.299876905977726,<function linear_schedule.<locals>.func at 0x0000020697778720>
374,3063808,78.37500762939453,0.0044500097,0.9972199108451605,-9.303767165541649,<function linear_schedule.<locals>.func at 0x0000020697778720>
375,3072000,71.97379302978516,0.0047781738,0.9944589850492775,-9.30466293990612,<function linear_schedule.<locals>.func at 0x0000020697778720>
376,3080192,28.61366081237793,0.0054358887,0.997621379327029,-9.285669809579849,<function linear_schedule.<locals>.func at 0x0000020697778720>
377,3088384,191.02191162109375,0.0033243096,0.9839022234082222,-9.26289123892784,<function linear_schedule.<locals>.func at 0x0000020697778720>
378,3096576,12.819801330566406,0.0074296016,0.9924402385950089,-9.251076889038085,<function linear_schedule.<locals>.func at 0x0000020697778720>
379,3104768,75.36368560791016,0.007792107,0.9959713914431632,-9.234967231750488,<function linear_schedule.<locals>.func at 0x0000020697778720>
380,3112960,6.497989654541016,0.008195849,0.9997849723004038,-9.208904099464416,<function linear_schedule.<locals>.func at 0x0000020697778720>
381,3121152,34.01494216918945,0.004969837,0.9982166615081951,-9.212714809179307,<function linear_schedule.<locals>.func at 0x0000020697778720>
382,3129344,59.4830436706543,0.005248336,0.9975815978832543,-9.209616358578206,<function linear_schedule.<locals>.func at 0x0000020697778720>
383,3137536,40.78995895385742,0.005240028,0.9982807619962841,-9.212025877833366,<function linear_schedule.<locals>.func at 0x0000020697778720>
384,3145728,43.27634811401367,0.005373977,0.9977318686433136,-9.220349730551243,<function linear_schedule.<locals>.func at 0x0000020697778720>
385,3153920,49.35647201538086,0.004644974,0.9951966805383563,-9.218549372255803,<function linear_schedule.<locals>.func at 0x0000020697778720>
386,3162112,102.8758773803711,0.005341186,0.9984018399845809,-9.195358695089817,<function linear_schedule.<locals>.func at 0x0000020697778720>
387,3170304,75.56639099121094,0.005186134,0.9982654138002545,-9.18746230751276,<function linear_schedule.<locals>.func at 0x0000020697778720>
388,3178496,29.420080184936523,0.0059029288,0.9979218586813658,-9.18493731468916,<function linear_schedule.<locals>.func at 0x0000020697778720>
389,3186688,259.10833740234375,0.0035982297,0.9840853903442621,-9.179397486150265,<function linear_schedule.<locals>.func at 0x0000020697778720>
390,3194880,20.2166748046875,0.0062196697,0.9508713409304619,-9.166526463627815,<function linear_schedule.<locals>.func at 0x0000020697778720>
391,3203072,4.894148349761963,0.006585911,0.9692701287567616,-9.162965913116931,<function linear_schedule.<locals>.func at 0x0000020697778720>
392,3211264,33.8293342590332,0.004967988,0.9598609171807766,-9.158145019412041,<function linear_schedule.<locals>.func at 0x0000020697778720>
393,3219456,15.63320541381836,0.0056077745,0.8621688336133957,-9.151410360634326,<function linear_schedule.<locals>.func at 0x0000020697778720>
394,3227648,5.942343711853027,0.006777755,0.9465940073132515,-9.1521569699049,<function linear_schedule.<locals>.func at 0x0000020697778720>
395,3235840,15.247708320617676,0.005761137,0.9272808954119682,-9.155777516961098,<function linear_schedule.<locals>.func at 0x0000020697778720>
396,3244032,6.124788761138916,0.0058797477,0.9476379975676537,-9.148695720732212,<function linear_schedule.<locals>.func at 0x0000020697778720>
397,3252224,172.75086975097656,0.0047373795,0.9444838352501392,-9.147271752357483,<function linear_schedule.<locals>.func at 0x0000020697778720>
398,3260416,16.18131446838379,0.005401101,0.9605084545910358,-9.127594478428364,<function linear_schedule.<locals>.func at 0x0000020697778720>
399,3268608,38.46689224243164,0.0054265186,0.9914895799010992,-9.110108372569083,<function linear_schedule.<locals>.func at 0x0000020697778720>
400,3276800,28.58892822265625,0.0062062023,0.9924622909165919,-9.123383976519108,<function linear_schedule.<locals>.func at 0x0000020697778720>
401,3289840,0,0,0,0,<function linear_schedule.<locals>.func at 0x00000122930594E0>
402,3298032,4.957226276397705,0.008660934,0.9297128766775131,-9.113627013564109,<function linear_schedule.<locals>.func at 0x00000122930594E0>
403,3306224,7.027026176452637,0.006574543,0.9457158707082272,-9.104813900589942,<function linear_schedule.<locals>.func at 0x00000122930594E0>
404,3314416,11.43824291229248,0.0067831916,0.9930268246680498,-9.113805936276913,<function linear_schedule.<locals>.func at 0x00000122930594E0>
405,3322608,8.173323631286621,0.008112162,0.9979631369933486,-9.101517137885093,<function linear_schedule.<locals>.func at 0x00000122930594E0>
406,3330800,57.422237396240234,0.0059498004,0.9988725507864729,-9.07720210403204,<function linear_schedule.<locals>.func at 0x00000122930594E0>
407,3338992,9.484758377075195,0.0076120733,0.9995547817088664,-9.051335483789444,<function linear_schedule.<locals>.func at 0x00000122930594E0>
408,3347184,90.38530731201172,0.0037065558,0.9809638448059559,-9.042497460544109,<function linear_schedule.<locals>.func at 0x00000122930594E0>
409,3355376,224.8240203857422,0.0043909843,0.9729945957660675,-9.041137316823006,<function linear_schedule.<locals>.func at 0x00000122930594E0>
410,3363568,51.2745246887207,0.005871729,0.9920131079852581,-9.034117722511292,<function linear_schedule.<locals>.func at 0x00000122930594E0>
411,3371760,63.06062316894531,0.005246892,0.9920154754072428,-9.027081081271172,<function linear_schedule.<locals>.func at 0x00000122930594E0>
412,3379952,4646.38916015625,0.00633382,0.9890449615195394,-9.029822453856468,<function linear_schedule.<locals>.func at 0x00000122930594E0>
413,3388144,13.351404190063477,0.0073260674,0.9322607666254044,-9.003789781033992,<function linear_schedule.<locals>.func at 0x00000122930594E0>
414,3396336,15.47599983215332,0.007618535,0.9994912657421082,-9.000829093158245,<function linear_schedule.<locals>.func at 0x00000122930594E0>
415,3404528,2026.5927734375,0.005788414,0.9934587185271084,-8.994928327202796,<function linear_schedule.<locals>.func at 0x00000122930594E0>
416,3412720,64.74270629882812,0.0068108235,0.9972976767458022,-8.995873326063156,<function linear_schedule.<locals>.func at 0x00000122930594E0>
417,3420912,123.90461730957031,0.0051405123,0.9928856231272221,-9.001773819327354,<function linear_schedule.<locals>.func at 0x00000122930594E0>
418,3429104,35.9233283996582,0.006053988,0.9986273321555927,-8.996056012809277,<function linear_schedule.<locals>.func at 0x00000122930594E0>
419,3437296,23.682992935180664,0.0059651313,0.9977263128384948,-8.979537250101567,<function linear_schedule.<locals>.func at 0x00000122930594E0>
420,3445488,26.06159782409668,0.0069842665,0.998229896184057,-8.98181580901146,<function linear_schedule.<locals>.func at 0x00000122930594E0>
421,3453680,145.89300537109375,0.0042156186,0.9899043664336205,-8.993790745735168,<function linear_schedule.<locals>.func at 0x00000122930594E0>
422,3461872,7.980556488037109,0.007877129,0.8077933192253113,-9.022293916344642,<function linear_schedule.<locals>.func at 0x00000122930594E0>
423,3470064,87.0230484008789,0.005667853,0.9902627700939775,-9.030422009527683,<function linear_schedule.<locals>.func at 0x00000122930594E0>
424,3478256,27.687925338745117,0.0056167813,0.9988798438571393,-9.03605659008026,<function linear_schedule.<locals>.func at 0x00000122930594E0>
425,3486448,88.5013656616211,0.006408179,0.998647079220973,-9.037211234867573,<function linear_schedule.<locals>.func at 0x00000122930594E0>
